"","V1","V2"
"2746",692991.390879378,5000494.69379146
"2747",710797.300776015,5031158.15803079
"2748",709251.488735234,5018618.97042411
"2749",715720.389227051,5059411.50648903
"2750",746446.819666685,5017188.09106388
"2751",726049.92187185,5012376.77276807
"2752",741773.799983849,5011687.5763864
"2753",721982.14796866,5045377.44906369
"2754",708835.713369478,5010767.29050839
"2755",714615.421699147,5056546.02926645
"2756",772301.63919422,4706579.985006
"2757",747480.736617228,4679813.10517851
"2758",743984.762486601,4724518.6381296
"2759",767022.191404465,4710862.73715819
"2760",782674.577807394,4678271.35683861
"2761",764817.256543838,4696812.18150355
"2762",721564.56082094,4702553.14420275
"2763",737149.673499794,4715523.17107662
"2764",760191.267901798,4683535.62609349
"2765",764106.958884422,4691279.71814759
"2766",770305.61984069,4691020.12143893
"2767",778833.421906866,4683228.49918491
"2768",760813.253341567,4726999.82519011
"2769",756596.270789664,4716691.24808888
"2770",727442.667089494,4709865.43384092
"2771",783344.55648524,4688922.30842082
"2772",762605.67249193,4722460.49756124
"2773",776934.115711425,4694534.36456598
"2774",774032.01675697,4691269.97438616
"2775",784217.181046083,4681907.85340732
"2776",723143.27565828,4716718.29826308
"2777",779890.850808937,4697064.72240505
"2778",736199.572197576,4722537.14557587
"2779",765018.904327298,4717019.17138275
"2780",734921.274002002,4728409.33965346
"2781",718848.825686464,4712141.16903337
"2782",730566.826552912,4722219.42444647
"2783",754950.052933088,4726164.67731234
"2784",740418.309233427,4712313.24225395
"2785",712410.83765712,4695228.74057762
"2786",747904.581356643,4714135.57604494
"2787",739245.63851009,4689863.07460538
"2788",772311.351019561,4675526.80305356
"2789",774995.472925275,4679919.40640423
"2790",730260.485722005,4729555.42498033
"2791",758413.460148645,4673796.01513888
"2792",883741.831348976,4677616.38056603
"2793",908376.399381898,4668896.67390806
"2794",852052.127484126,4665835.93626226
"2795",883322.217619336,4681505.66635679
"2796",852680.779689299,4690339.9345725
"2797",876239.055554747,4654265.26057284
"2798",899761.49965793,4653802.77642283
"2799",894340.915597713,4698176.87241037
"2800",874096.808278618,4689209.53881328
"2801",887318.639334256,4642445.62826602
"2802",909989.72471774,4639239.44746615
"2803",897332.467297156,4675965.11230031
"2804",901138.718660418,4752781.66996995
"2805",887996.205436761,4754032.32631744
"2806",892633.646295462,4713327.45732307
"2807",908693.808135179,4726685.64218657
"2808",888556.886675689,4725978.62497032
"2809",893737.477251946,4743295.06759814
"2810",894662.037157778,4719626.76344761
"2811",884556.946831082,4742059.56210555
"2812",893817.776712844,4733093.36489208
"2813",888556.162043277,4720750.6718775
"2814",896394.011827313,4735098.10559922
"2815",888394.19902557,4714469.99043134
"2816",899959.671784333,4719034.06391922
"2817",905802.049099533,4721125.14400993
"2818",898508.893829014,4726386.18691308
"2819",893902.632966148,4726378.48166425
"2820",881204.304132657,4746849.39976478
"2821",884844.879069014,4721749.25058253
"2822",898310.685622487,4757274.01231862
"2823",893272.205013098,4755950.76549252
"2824",896734.413373253,4753073.91695186
"2825",868822.151723926,4729442.09889744
"2826",867146.971746935,4722422.15460852
"2827",1119460.63990902,4237642.13720529
"2828",1092507.28893558,4246986.82973813
"2829",1099715.9067011,4253693.56902611
"2830",1130198.51992436,4254221.04094766
"2831",1097351.92133784,4246941.96523561
"2832",1108426.88026585,4254411.70833564
"2833",1093791.58115587,4253321.33712172
"2834",1101495.62072143,4265880.90802376
"2835",1118168.78942292,4288299.49060296
"2836",1136716.83649671,4262718.8614489
"2837",1102388.87702198,4252604.69986983
"2838",1118549.01767208,4229790.77043061
"2839",518219.721065979,5001295.13707015
"2840",516226.065157367,4962174.15378504
"2841",479368.407231509,5000688.17391688
"2842",508135.919061096,5013387.37281289
"2843",508532.562549852,4987537.24661464
"2844",513779.573829748,4995273.60172805
"2845",518582.009312574,5015266.38224341
"2846",489654.039690298,5017129.04077685
"2847",483283.352460642,4992549.6526896
"2848",503118.066413762,5001322.13847635
"2849",528596.939102585,5008086.93005235
"2850",524061.250735537,5006363.06559512
"2851",501059.214624545,4983875.73973828
"2852",523986.261208683,4977080.68460843
"2853",521856.964047492,4968197.91790055
"2854",514910.572292835,5011819.15731434
"2855",474445.159003263,5004431.07175521
"2856",526489.34401257,4989227.23946334
"2857",531585.744300347,4994867.3122456
"2858",501490.604389977,5006626.67776214
"2859",501861.353248619,4996276.24255556
"2863",570015.844795904,5002719.77119048
"2864",543748.325418128,5032301.39373075
"2865",569253.430200988,5011285.37743027
"2866",571986.341349812,5018132.14695308
"2867",548033.037792431,5023689.11404814
"2868",585785.768785473,4995551.89515368
"2869",576693.685503439,5015523.37296596
"2870",614209.313293027,4998463.98169407
"2871",558536.118573366,5032661.96909744
"2872",552647.238260618,5027710.10810261
"2873",550374.966623369,5020221.40534974
"2874",565443.085776013,5010624.1380672
"2875",596958.789192028,4999734.86119445
"2876",550276.652308885,5031472.60586618
"2877",575632.340736481,5011252.75663751
"2878",556161.842930145,5032111.16076765
"2879",548710.166135355,5017925.22532317
"2880",561938.983182734,5029424.94092591
"2881",550247.226781094,5028654.81641901
"2882",614618.047125784,4982530.09293132
"2883",571041.956726007,5015274.54909618
"2884",610368.318828031,4991165.11963104
"2885",556079.681257887,5035315.76282731
"2886",560550.391532558,5015637.29212797
"2887",577720.26714856,5005655.86735113
"2888",574283.534931604,5016876.82292894
"2889",595577.243452537,4993212.27154147
"2890",547992.08044294,5020665.25122338
"2891",594615.700482809,5001895.91799605
"2892",599841.30425064,4992645.71411777
"2893",578837.614361397,5013095.57859373
"2894",586769.649924897,5008756.46327034
"2895",551190.587178331,5016318.24723722
"2896",553487.242904986,5023825.9764378
"2897",580949.363494549,4999124.69956148
"2898",550519.826417282,5026360.98348061
"2899",568092.721670968,5000498.0491035
"2900",565760.627149489,5022145.42795977
"2901",597883.254163562,4996101.41572147
"2902",542133.902968062,5023740.95917272
"2903",560920.792133022,5020390.70653261
"2904",559333.656723663,5008950.34707655
"2905",594588.983071165,5007811.69054085
"2906",588015.627540019,5001728.33677996
"2907",568579.554503778,5020992.11915048
"2908",581650.142271493,4993346.4830568
"2909",557792.293808362,5011461.15835478
"2910",589685.407260585,5006045.20192674
"2911",567757.520617825,5005777.96017004
"2912",605830.064836413,4984789.85712139
"2913",603006.505253492,5002624.56919462
"2914",558973.351750823,5022568.31193036
"2915",556692.241599861,5020646.02829998
"2916",587830.742350459,4997940.79569096
"2917",608344.279959228,4984522.19468143
"2918",544676.909779948,5024909.35351583
"2919",554910.925070105,5014035.97614389
"2920",553302.907307909,5015524.63541865
"2921",597612.103493886,4989157.84075211
"2922",558702.160993697,5026113.84068203
"2923",580678.494311706,5010085.82956635
"2924",598856.444041957,5008760.50008441
"2925",572749.993878711,5008913.3009976
"2926",545586.56181824,5027502.04307176
"2927",542146.62510415,5028691.71232779
"2928",585133.482136041,5003859.04097978
"2929",594119.100447248,5005143.35440533
"2930",599104.596501521,5003917.70129284
"2931",554581.872495165,5028030.68211103
"2932",547683.462951655,5030721.14959673
"2933",589232.691306856,4992356.54782712
"2934",593738.274243357,4997699.77016691
"2935",563202.52920568,5004538.24944404
"2936",582190.105150751,5007124.34838892
"2937",548582.535177826,5029820.14536594
"2938",557691.561220752,5028772.27686567
"2939",556723.979291295,5015394.37994764
"2940",553414.176167889,5019612.16058932
"2941",555320.757386737,5017281.97242263
"2942",615758.394834093,4988020.8528176
"2943",540119.35681627,5034154.27047889
"2944",1154207.78743586,4275356.11943808
"2945",1143971.61455482,4290360.42795146
"2946",1111430.43008971,4270088.8121423
"2947",1113312.29215079,4265784.40850596
"2948",1112081.03777624,4263273.21938139
"2949",1083913.22771108,4252289.8725812
"2950",1105170.54797654,4282354.0234806
"2951",1060396.27206929,4502006.93798494
"2952",1085741.47719667,4517620.79726657
"2953",1082052.48420786,4500109.43608214
"2954",1109353.05937374,4469206.52242286
"2955",1100178.14534642,4514818.9366056
"2956",1084798.90818583,4531504.41602967
"2957",1102820.80073113,4466652.90663398
"2958",1127073.80513595,4455800.86024471
"2959",1042782.73315019,4535671.6180183
"2960",1098645.45843993,4452850.22375153
"2961",1094340.44822531,4453983.19703916
"2962",1095049.25637066,4510506.72987953
"2963",1094114.32879614,4469209.01513017
"2964",1111039.80167439,4472745.16892947
"2965",1129378.8284963,4458079.23010952
"2966",608802.842770138,5088316.70096177
"2967",595720.595090229,5042836.56683759
"2968",589869.625925514,5055115.18715017
"2969",603303.905145269,5052387.01462314
"2970",609718.512101038,5034811.08686824
"2971",613826.630860829,5042724.36935963
"2972",605779.695643253,5022968.90729896
"2973",601502.614635315,5099910.77839323
"2974",619680.44523546,5066894.19635958
"2975",588980.236997258,5033912.95023834
"2976",572637.490049601,5053900.65273455
"2977",612422.303924437,5022742.76621105
"2978",586929.720232006,5045527.21690866
"2979",573873.066226832,5038577.34535295
"2980",589298.411459807,5039097.79415007
"2981",601236.565056791,5035698.32899164
"2982",601181.59891574,5060412.23745554
"2983",576708.224183402,5039933.3903415
"2984",580783.514635723,5047330.4244422
"2985",607054.008121468,5101836.42952221
"2986",591925.406333872,5047867.11684284
"2987",599476.581752544,5096461.50009446
"2988",609327.191202662,5094336.37856737
"2989",610611.086364393,5102567.94490481
"2990",571701.451430615,5042540.45857707
"2991",592780.845535963,5018281.79354106
"2992",608975.630199098,5097537.12689431
"2993",598163.32820561,5088065.04408535
"2994",575526.176229369,5045046.05789007
"2995",594230.320244664,5048593.69025607
"2996",605018.651935551,5075439.40792109
"2997",572700.023101209,5047508.8638829
"2998",574515.826695477,5035432.70754845
"2999",594685.75130176,5051589.39899527
"3000",578061.793056886,5053476.52149509
"3001",594227.79831627,5110224.92099923
"3002",579620.29520937,5032167.16299642
"3003",592938.256378175,5082228.64824338
"3004",586136.366345948,5029767.40457281
"3005",622308.887065552,5034551.58855824
"3006",606609.134323755,5115215.18186564
"3007",575549.343358272,5049414.76110277
"3008",597583.039194842,5082707.18003037
"3009",604689.71146059,5009218.85109793
"3010",591622.883070896,5037003.50837099
"3011",602578.791097379,5012422.07095771
"3012",622088.236726604,5054872.560685
"3013",591646.443357817,5061657.29738911
"3014",627815.590104721,5062620.9239798
"3015",612366.180021513,5049523.30884323
"3016",600082.192751824,5028153.58089248
"3017",594794.780611936,5078748.97694838
"3018",599730.997619905,5017508.27758612
"3019",589816.249440362,5049222.97569545
"3020",616431.563028086,5068014.95969994
"3021",605223.089774806,5120387.4133923
"3022",601009.325561407,5069799.89709723
"3023",581179.536768229,5057119.31333945
"3024",603138.870742353,5017929.58006608
"3025",611071.016799016,5068945.98389592
"3026",595380.936382479,5023725.88340029
"3027",639380.815651908,5075651.08128424
"3028",598877.657949571,5063066.81841571
"3029",583517.156517403,5037640.7901707
"3030",617344.702260799,5033224.06531156
"3031",582937.336496364,5031812.18786407
"3032",601256.590967661,5092648.16822296
"3033",596671.120422767,5094371.20522915
"3034",598894.269734228,5055830.28464662
"3035",581354.083719095,5036783.13099181
"3036",627025.909396254,5071219.85153064
"3037",584713.801940399,5033983.2413009
"3038",598436.017667586,5090362.93913646
"3039",600330.366254842,5108373.78361379
"3040",623518.569200435,5045568.96595998
"3041",589821.512054951,5022755.73117189
"3042",595088.087279507,5062575.70816322
"3043",600229.283966094,5067217.10733771
"3044",585345.696849563,5066472.10633344
"3045",605798.083481472,5039297.12848348
"3046",593580.715303433,5014149.93775244
"3047",622965.069759088,5042552.20383943
"3048",601953.157471533,5120965.63111727
"3049",584068.600349266,5062288.99943392
"3050",585523.914397495,5054070.3827522
"3051",608124.479559186,5029560.61524076
"3052",596416.658076297,5033175.1644869
"3053",604431.51003769,5063279.41489181
"3054",614468.558081503,5046005.1879305
"3055",600411.47117128,5049303.84374581
"3056",605812.687882948,5090384.18622289
"3057",608296.947729787,5044065.64303706
"3058",606658.523477337,5043222.5457652
"3059",561682.338414063,5025883.22991032
"3060",561923.706504958,5022934.46497922
"3061",562858.926904644,5009788.00631453
"3062",592891.693245784,4989756.04912503
"3063",608491.529582389,4992354.7984529
"3064",603473.766658559,4992618.0233724
"3065",603283.51768799,4989165.61567267
"3066",590465.401552235,5008757.24353654
"3067",553953.170996713,5031126.01212623
"3068",572776.181400078,5003590.11769005
"3069",606324.491820201,4991914.70168605
"3070",566735.483227951,5028519.11304051
"3071",566770.771202689,5015608.78382412
"3072",591348.913270015,4995531.55048461
"3073",573364.621344099,4998076.96049286
"3074",619360.688406292,4990774.97604706
"3075",538109.04332008,5026769.09002745
"3076",585779.322497436,4990392.93360023
"3077",564325.584531769,5025729.81524661
"3078",546464.516510439,5030605.15794486
"3079",613027.635320451,4995523.20198285
"3080",601510.131106873,4998219.27304106
"3081",601159.36609234,4985876.18607042
"3082",548205.842144477,5027449.84429277
"3083",564094.92603666,5019606.97781074
"3084",546384.482965138,5024597.22787792
"3085",546700.621394362,5033877.02999377
"3086",591693.406947683,5001694.67134892
"3087",602092.781132937,5006636.54385429
"3088",605077.394560724,4995888.95276968
"3090",614338.563835996,5001401.52430427
"3091",612278.566597671,5008324.97014586
"3092",648115.631676905,4993495.63497491
"3093",616932.073488105,4995837.03529001
"3094",608541.956181099,5002370.57048294
"3095",610814.587769808,5013872.03492347
"3096",616585.904625831,5012323.87347747
"3097",605805.805251579,5005811.64697057
"3098",648745.480874325,5008843.40364162
"3099",654862.503034391,5004414.69065166
"3100",615912.547293289,5016907.72109378
"3101",628389.377051773,5000742.3168935
"3102",617004.277662378,5026119.84709732
"3103",625717.514976297,5022742.06192185
"3104",622383.502282817,5012365.22865256
"3105",623356.912317816,4988249.12686955
"3106",634925.009458069,4996257.93092383
"3107",629391.114974064,4980240.30171786
"3108",643809.558998048,5044464.32671456
"3109",652008.850357257,5054914.85396027
"3110",637591.793156802,5056457.92726395
"3111",666981.511680099,5056542.62348352
"3112",675341.665747665,5033858.89409741
"3113",644404.787587501,5029136.58338922
"3114",641800.018698704,5032097.6866124
"3115",656329.658593885,5006968.32204777
"3116",688027.105318268,5003975.5255626
"3117",631049.376854378,5053066.9112588
